cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WY
-3,0.08569271423178558,0.06827195467422097,0.0989399293286219,0.11212938005390835,0.14779116465863454,0.048507462686567165,0.05912846265997084,0.12875536480686695,0.11074489123269611,0.08096740273396424,0.09392789373814042,0.09671292914536157,0.07096774193548387,0.11475409836065574,0.11235955056179775,0.06870229007633588,0.10985352862849534,0.05415713196033562,0.05084745762711865,0.12797898292362545,0.09395973154362416,0.03961136023916293,0.13242453748782862,0.12535612535612536,0.07162534435261708,0.09375,0.052361396303901436,0.19002695417789758,0.040100250626566414,0.07686017988552739,0.29635258358662614,0.12704565030146425,0.06893511988716503,0.08728763913298183,0.16346153846153846,0.14819136522753792,0.10638297872340426
-2,0.07120622568093385,0.07228915662650602,0.13664596273291926,0.1012216404886562,0.13805309734513274,0.07908792111750206,0.055226824457593686,0.08801955990220049,0.09980557355800389,0.08854068340570134,0.08756218905472637,0.10722135007849294,0.06720867208672086,0.1565217391304348,0.1232876712328767,0.11023622047244094,0.10631443298969072,0.053626373626373625,0.0847457627118644,0.13063986874487285,0.14193548387096774,0.03888888888888889,0.12473118279569892,0.13256569235311486,0.07491289198606271,0.0930493273542601,0.04659949622166247,0.19924812030075187,0.03254437869822485,0.06527196652719665,0.2900158478605388,0.10445682451253482,0.06886792452830189,0.09545454545454546,0.1442857142857143,0.15120711562897077,0.07042253521126761
-1,0.07673469387755102,0.06962785114045618,0.1267123287671233,0.09656652360515021,0.14174589455488332,0.08328179756751185,0.058674851056147316,0.12857142857142856,0.12404092071611253,0.09003091190108192,0.0906183368869936,0.09901960784313725,0.0675818373812038,0.12844036697247707,0.17142857142857143,0.06521739130434782,0.07532467532467532,0.06447425356988316,0.11864406779661017,0.14836921765082073,0.1276595744680851,0.040229885057471264,0.12236286919831224,0.13666146645865834,0.10714285714285714,0.09860012172854535,0.07904191616766468,0.18730703259005146,0.06925207756232687,0.07277187244480784,0.3060200668896321,0.09685002350728726,0.0794049459041731,0.10856372218476062,0.15902964959568733,0.13966480446927373,0.09195402298850575
0,0.06716747680070703,0.07201776649746193,0.1592356687898089,0.10925925925925926,0.14233308877476156,0.07961666052340582,0.06119704102219233,0.09976798143851508,0.1238332296204107,0.08162444712505026,0.08846153846153847,0.12116067294335546,0.06490765171503958,0.07874015748031496,0.14606741573033707,0.10144927536231885,0.12601078167115903,0.05308529945553539,0.06451612903225806,0.13353857994997115,0.14012738853503184,0.03036876355748373,0.14700704225352113,0.13033832501386577,0.10857142857142857,0.1054945054945055,0.09314359637774904,0.1863013698630137,0.05994550408719346,0.0829059829059829,0.31432973805855163,0.09770373705538046,0.06849563953488372,0.10278038113089659,0.17280453257790368,0.15,0.14473684210526316
1,0.06511056511056511,0.11802853437094682,0.09912536443148688,0.1104206500956023,0.15706806282722513,0.06862202545655784,0.0622284295468653,0.13926499032882012,0.116991643454039,0.09591164503003294,0.09607686148919135,0.10991919754806352,0.07236842105263158,0.02158273381294964,0.07643312101910828,0.08235294117647059,0.10825688073394496,0.05951911706740244,0.11290322580645161,0.12977498691784406,0.14743589743589744,0.039473684210526314,0.14005123825789922,0.1270233196159122,0.10824742268041238,0.10656620021528525,0.06257378984651712,0.18282890673255095,0.09392265193370165,0.0840466926070039,0.3102362204724409,0.07466996699669967,0.07133220910623946,0.101034692635423,0.1721105527638191,0.12701829924650163,0.0594059405940594
2,0.05356669318483161,0.12832310838445807,0.09695290858725762,0.1274746499275712,0.14203316510454217,0.08079729489232959,0.05951265229615745,0.10392156862745099,0.13102328099621008,0.09350079744816588,0.09867330016583747,0.11157752200406229,0.06266907123534717,0.0,0.11235955056179775,0.07260726072607261,0.1115606936416185,0.05598813496477568,0.14285714285714285,0.13506402385546395,0.11042944785276074,0.03821196827685652,0.1574539363484087,0.14115693329642956,0.12313937753721245,0.09137314956610515,0.07223942208462332,0.2017691659646167,0.06829268292682927,0.08285946385052803,0.3202511773940345,0.08026030368763558,0.07810690054608638,0.0810957417954977,0.1568627450980392,0.12033694344163658,0.10256410256410256
3,0.08313349320543566,0.12088184295268764,0.11708860759493671,0.13025780189959293,0.16,0.07435344827586207,0.06604977664326739,0.11279826464208242,0.1302250803858521,0.10150107219442459,0.1000827129859388,0.12010185316169189,0.07449725776965264,0.06666666666666667,0.13471502590673576,0.08560311284046693,0.0968079539508111,0.058714232627276104,0.15789473684210525,0.14680419966844724,0.13385826771653545,0.043795620437956206,0.16334991708126037,0.138635142396561,0.09433962264150944,0.1015,0.06803455723542116,0.18797229219143577,0.07125307125307126,0.07514044943820225,0.3074712643678161,0.07525325615050651,0.07554071246819338,0.0842326139088729,0.1578313253012048,0.13122721749696234,0.09090909090909091
4,0.07469026548672567,0.13214472994231777,0.1292517006802721,0.12618296529968454,0.14976228209191758,0.08208191126279864,0.06692728694292416,0.1392156862745098,0.1291816778178075,0.10236087689713322,0.11592994161801501,0.1173728232551762,0.06651270207852195,0.10344827586206896,0.14634146341463414,0.08571428571428572,0.10320855614973262,0.06656912948061448,0.11392405063291139,0.14399857954545456,0.10897435897435898,0.03818953323903819,0.1568627450980392,0.17942453854505971,0.11803713527851459,0.09923245614035088,0.07259953161592506,0.20118538030951597,0.06299212598425197,0.0883367839889579,0.3166189111747851,0.07348703170028818,0.08136094674556213,0.08436944937833037,0.14883148831488316,0.13559322033898305,0.08235294117647059
5,0.07317073170731707,0.13964894166236447,0.1337579617834395,0.1103448275862069,0.16830188679245284,0.07905614881157423,0.06797424764186255,0.12340425531914893,0.13764591439688717,0.09548080190282025,0.11528384279475982,0.11926733780760626,0.07212389380530973,0.07792207792207792,0.16494845360824742,0.102803738317757,0.09851403412217942,0.057132459970887915,0.12,0.13273871983210914,0.14689265536723164,0.042877906976744186,0.14128843338213762,0.1269718127747608,0.10935441370223979,0.10108481262327416,0.07300115874855156,0.20285621551444336,0.06313131313131314,0.07671232876712329,0.3347457627118644,0.07474318101310662,0.07387904898675603,0.07415107415107415,0.16808769792935443,0.12485414235705951,0.1111111111111111
6,0.07739699653446284,0.13802605210420843,0.09090909090909091,0.11775200713648529,0.13436293436293437,0.08130219873870803,0.06026421255751818,0.14684014869888476,0.13967310549777118,0.09965753424657534,0.11174089068825911,0.11238499646142958,0.11381074168797954,0.15,0.041025641025641026,0.11475409836065574,0.12356020942408377,0.05740402193784278,0.11764705882352941,0.13599240265906934,0.15286624203821655,0.02849740932642487,0.1575,0.12520281233098973,0.13360323886639677,0.10926118626430802,0.056753688989784334,0.21328099443899248,0.09582309582309582,0.06046291922531885,0.3076923076923077,0.0723281756027348,0.0806769635228393,0.08372562205783457,0.16426193118756938,0.13144058885383805,0.09411764705882353
7,0.07669616519174041,0.0661744599398414,0.11764705882352941,0.11855442926399296,0.14376770538243627,0.06988873435326842,0.06275494195167869,0.1396761133603239,0.1254863813229572,0.09367173150776423,0.10575296108291032,0.10585037905878987,0.11610968294772922,0.12857142857142856,0.01652892561983471,0.09130434782608696,0.09931895573212259,0.060227690047741464,0.12941176470588237,0.13240997229916898,0.15508021390374332,0.040300546448087435,0.14458804523424879,0.1319526627218935,0.1011378002528445,0.10717846460618145,0.06373626373626373,0.20789163722025913,0.05763688760806916,0.09507754551584625,0.30598052851182195,0.06845878136200717,0.09014745308310992,0.08218707015130675,0.1702857142857143,0.13043478260869565,0.10112359550561797
8,0.08107142857142857,0.13000506842372023,0.08307692307692308,0.13266239707227814,0.1388101983002833,0.0734845919403996,0.06070143884892086,0.12773722627737227,0.129923273657289,0.09665613042754949,0.10221870047543581,0.11035678174201935,0.06042296072507553,0.08181818181818182,,0.13076923076923078,0.10518662142510907,0.058427762039660054,0.0875,0.12515825646590703,0.13953488372093023,0.036226930963773066,0.13748079877112135,0.12232845894263217,0.08672798948751642,0.08895552223888056,0.07066381156316917,0.20671685002895193,0.09336609336609336,0.07526218383713756,0.3304221251819505,0.0673076923076923,0.08049779458097038,0.08749121574139143,0.17282608695652174,0.1403091557669441,0.08695652173913043
9,0.08440295604823025,0.05652173913043478,0.12758620689655173,0.12100456621004566,0.1451209341117598,0.06773965334276619,0.058103015075376886,0.13389121338912133,0.12455696202531645,0.08906167167344053,0.08851884312007012,0.09921473874962247,0.0447615958481998,0.10077519379844961,,0.09946236559139784,0.10568638713383113,0.05622334238076774,0.07142857142857142,0.12787193973634653,0.15384615384615385,0.029880478087649404,0.13949843260188088,0.1148936170212766,0.10344827586206896,0.1,0.06758304696449026,0.20242160819621235,0.056433408577878104,0.08155583437892096,0.3111111111111111,0.0715557137771449,0.06863491097245472,0.08228493709622578,0.1643835616438356,0.11320754716981132,0.054945054945054944
10,0.06511056511056511,0.050761421319796954,0.11643835616438356,0.10951940850277264,0.14705882352941177,0.06373117033603708,0.054304424213384446,0.12701612903225806,0.12610734757686295,0.0888572951839346,0.12115891132572432,0.09692741576369304,0.05662983425414365,0.12318840579710146,,0.09523809523809523,0.08043354249857387,0.04952456418383518,0.11764705882352941,0.12818979266347688,0.17424242424242425,0.033381712626995644,0.12705272255834055,0.11132749107432652,0.11139564660691421,0.09782608695652174,0.08364083640836409,0.20434508816120905,0.05102040816326531,0.06201550387596899,0.2710843373493976,0.05582255083179297,0.07301692665117823,0.08644688644688645,0.16258351893095768,0.11862396204033215,0.10638297872340426
11,0.06789858186506231,0.0600326264274062,0.12337662337662338,0.11834319526627218,0.15060804490177737,0.0665179476779558,0.05517351671197825,0.11954022988505747,0.1138728323699422,0.08894279361229028,0.10651974288337925,0.10393623942745608,0.05872667398463227,0.09375,,0.12878787878787878,0.08743523316062177,0.045754328112118714,0.028985507246376812,0.12593794362198338,0.13636363636363635,0.026568265682656828,0.13725490196078433,0.10865815798551225,0.12714285714285714,0.08004778972520908,0.05519053876478318,0.2074344507135745,0.06358381502890173,0.09672929714683368,0.27545909849749584,0.06360153256704981,0.06850308082638637,0.08393467527535131,0.17023809523809524,0.1227080394922426,0.07216494845360824
12,0.060044150110375276,0.05924170616113744,0.12166172106824925,0.13460546673543064,0.15728476821192053,0.06887444128403088,0.06652770540211916,0.1074561403508772,0.13329519450800914,0.08881315156375301,0.09574468085106383,0.10314999183939938,0.056140350877192984,0.1111111111111111,,0.1141732283464567,0.11806451612903225,0.06421152030217187,0.14035087719298245,0.13769751693002258,0.14166666666666666,0.036249014972419225,0.14059590316573556,0.11209439528023599,0.09742120343839542,0.08573256557901472,0.049008168028004666,0.21817595874959717,0.06906906906906907,0.0687719298245614,0.29775280898876405,0.061499578770008424,0.07884532529082292,0.08147277712495103,0.17678958785249457,0.11849710982658959,0.12903225806451613
13,0.07464664310954064,0.07526881720430108,0.07801418439716312,0.1401059220028888,0.15495342929720576,0.07107405201508835,0.0654189849940988,0.11842105263157894,0.13944444444444445,0.0979498861047836,0.10830704521556257,0.10882559774964838,0.06900452488687783,0.13445378151260504,,0.15358361774744028,0.08695652173913043,0.0703971119133574,0.03896103896103896,0.1512907744646788,0.17532467532467533,0.038604305864884926,0.15808170515097691,0.11949242157208319,0.11053984575835475,0.0880893300248139,0.044444444444444446,0.22075584883023394,0.07331378299120235,0.08714596949891068,0.26160990712074306,0.06559513466550826,0.0768312101910828,0.0832365466511808,0.19001085776330076,0.1243455497382199,0.1044776119402985
14,0.07613519972686923,0.06495515001546551,0.10679611650485436,0.1672085462145843,0.16039907904834996,0.07327586206896551,0.06111524163568773,0.13211845102505695,0.14939505523408733,0.08892988929889299,0.09649122807017543,0.08931515060692342,0.0617816091954023,0.15178571428571427,,0.14181818181818182,0.08578745198463508,0.07982740021574973,0.19672131147540983,0.14722926475914525,0.11320754716981132,0.04005340453938585,0.15051020408163265,0.11768778123918311,0.09655172413793103,0.0998268897864974,0.07653910149750416,0.2107750472589792,0.08753315649867374,0.09210526315789473,0.2770034843205575,0.06694245957126739,0.07488835451734799,0.07639391745112238,0.1748099891422367,0.1358839050131926,0.09375
15,0.07577955039883974,0.06814357823892317,0.11147540983606558,0.1527777777777778,0.1500789889415482,0.07441441441441442,0.06720741599073002,0.12658227848101267,0.1388492629576795,0.09360845495722195,0.11229946524064172,0.09745248685806712,0.06216867469879518,0.14012738853503184,,0.13504823151125403,0.08333333333333333,0.08312432819777857,0.14084507042253522,0.1484172288531396,0.15384615384615385,0.04654346338124572,0.1566780821917808,0.1218343600273785,0.08079470198675497,0.10098394614189539,0.08188153310104529,0.20876132930513594,0.09290953545232274,0.08410672853828306,0.27941176470588236,0.0644927536231884,0.08283464566929134,0.08363878707097634,0.188050930460333,0.12781065088757396,0.14583333333333334
16,0.06815761448349308,0.06969875959834614,0.14714714714714713,0.1346938775510204,0.15269709543568466,0.06978846501536792,0.05759003191004407,0.1282051282051282,0.1523145843703335,0.09550147492625369,0.10652663165791448,0.0971841155234657,0.07393182909265482,0.14754098360655737,,0.09826589595375723,0.07883597883597884,0.07532106907323846,0.136986301369863,0.14632848527846753,0.14285714285714285,0.04221802142407057,0.18889745566692367,0.11273841961852861,0.07586206896551724,0.10696008188331628,0.07756813417190776,0.224597364568082,0.09308510638297872,0.08883553421368548,0.26677316293929715,0.06023664395840803,0.07886533665835412,0.08771353482260184,0.18026565464895636,0.1329479768786127,0.11578947368421053
