cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-3,0.9078947368421053,0.9783001808318263,1.0,0.9954954954954955,1.0,0.9990884229717412,0.9749582637729549,,1.0,0.9902234636871509,0.9424083769633508,0.9941972920696325,1.0,,,0.990990990990991,0.9913941480206541,0.9955456570155902,,1.0,,0.9158576051779935,,0.971830985915493,0.9941860465116279,0.9795918367346939,1.0,0.9166666666666666,0.9931506849315068,0.9941860465116279,0.9874439461883409,1.0,0.9629629629629629,0.9844961240310077,0.9960159362549801
-2,0.9359823399558499,0.9664694280078896,1.0,0.9955947136563876,,0.9984848484848485,0.9878892733564014,1.0,1.0,0.9902506963788301,0.9580838323353293,0.9919191919191919,1.0,,,0.9973474801061007,0.9960079840319361,1.0,,0.9906542056074766,,0.8906752411575563,,0.9484240687679083,0.9932432432432432,0.9904761904761905,1.0,0.9505494505494505,1.0,0.9939759036144579,0.9862888482632541,0.9973262032085561,1.0,0.9553571428571429,1.0
-1,0.9354005167958657,0.973421926910299,1.0,0.5225225225225225,0.9821428571428571,1.0,0.9906367041198502,,0.9882352941176471,0.9957507082152974,0.9690721649484536,0.9880358923230309,0.9911504424778761,,,0.993103448275862,0.9924953095684803,0.9922077922077922,,1.0,1.0,0.9076923076923077,,0.9692307692307692,0.9890710382513661,0.967032967032967,1.0,0.9794871794871794,0.9791666666666666,0.9888888888888889,0.9813084112149533,0.9968553459119497,0.9655172413793104,0.9791666666666666,1.0
0,0.927536231884058,0.9770554493307839,0.9791666666666666,0.6968641114982579,1.0,1.0,0.9777327935222672,,1.0,0.9881656804733728,0.967741935483871,0.9752832131822863,0.9903381642512077,,,0.995249406175772,0.9888143176733781,0.9881889763779528,,0.9902912621359223,,0.8726790450928382,,0.96875,0.9910714285714286,0.957983193277311,1.0,0.9282051282051282,0.9863013698630136,0.9883720930232558,0.9902998236331569,1.0,0.9642857142857143,0.96875,1.0
1,0.9474940334128878,0.9664,1.0,0.6790123456790124,1.0,1.0,0.9834437086092715,,0.9878787878787879,0.9929494712103408,0.9590909090909091,0.9891395154553049,,,,0.9894459102902374,0.9964788732394366,0.9907407407407407,,1.0,0.9615384615384616,0.8862275449101796,1.0,0.967551622418879,0.987012987012987,0.9761904761904762,1.0,0.9641255605381166,0.9929577464788732,0.99,0.9811605124340618,0.9978070175438597,1.0,0.9552238805970149,1.0
2,0.9608247422680413,0.9709208400646203,1.0,0.6632996632996633,0.9830508474576272,1.0,0.988135593220339,1.0,1.0,0.9975520195838433,0.9387755102040817,0.989983305509182,1.0,,,0.9939393939393939,0.9882747068676717,0.9982014388489209,,1.0,,0.8967254408060453,0.9534883720930233,0.9442896935933147,0.9945652173913043,0.9882352941176471,1.0,0.9801980198019802,0.9854014598540146,0.9797979797979798,0.9775784753363229,0.6762402088772846,0.9761904761904762,0.9912280701754386,1.0
3,1.0,0.9629032258064516,1.0,0.6559485530546624,1.0,0.9973009446693657,0.988255033557047,0.9830508474576272,0.9879518072289156,0.9972527472527473,0.9649122807017544,0.9938650306748467,0.9933333333333333,,,0.9922118380062306,0.9807073954983923,0.9953703703703703,,1.0,0.92,0.8962025316455696,1.0,0.933933933933934,1.0,0.976,1.0,0.9587155963302753,0.9869281045751634,0.9813953488372092,0.977595220313667,0.8494623655913979,0.9615384615384616,0.990990990990991,1.0
4,1.0,0.9754464285714286,1.0,0.6797153024911032,1.0,0.9987244897959183,0.9837251356238698,0.921875,0.9950738916256158,0.9987546699875467,0.9227941176470589,0.9906223358908781,,,1.0,0.9968798751950078,0.9792,0.9924012158054711,,1.0,0.9272727272727272,0.9251870324189526,0.9864864864864865,0.9554896142433235,1.0,0.99,1.0,0.9408602150537635,0.9863945578231292,1.0,0.9825889477668432,0.784070796460177,0.9545454545454546,0.98,1.0
5,0.9892008639308856,0.9846153846153847,1.0,0.627906976744186,0.9846153846153847,0.9986504723346828,0.9887005649717514,,0.9953703703703703,0.9922480620155039,0.9881656804733728,0.992530345471522,0.9903536977491961,,,0.9814502529510961,0.9840425531914894,0.9856938483547926,,1.0,0.8703703703703703,0.9225,0.99,0.9387186629526463,1.0,0.9649122807017544,1.0,0.9416666666666667,0.9859154929577465,0.9861751152073732,0.9791987673343605,0.8340909090909091,,0.926605504587156,1.0
6,1.0,0.9821428571428571,0.9791666666666666,0.6564625850340136,1.0,0.9986684420772304,1.0,0.8769230769230769,0.9953488372093023,0.9894039735099338,0.944954128440367,0.9905660377358491,,1.0,,0.9926362297496318,0.9888682745825603,0.9903846153846154,,1.0,1.0,0.8864864864864865,,0.9259259259259259,1.0,0.9891304347826086,1.0,0.9854014598540146,0.972027972027972,,0.9811158798283262,0.8479657387580299,1.0,1.0,1.0
7,1.0,0.9661016949152542,,0.7132352941176471,1.0,0.9974126778783958,0.9836956521739131,1.0,0.9916666666666667,0.9924528301886792,0.9623430962343096,0.9896907216494846,0.9968944099378882,,0.9523809523809523,0.9908088235294118,0.9815126050420168,0.9983525535420099,,1.0,0.8958333333333334,0.8926553672316384,1.0,0.9456264775413712,1.0,0.9719626168224299,1.0,0.9494949494949495,0.9883040935672515,0.9953051643192489,0.9804444444444445,0.8514150943396226,0.9722222222222222,0.96875,1.0
8,0.9958592132505176,0.9855421686746988,1.0,0.6915254237288135,1.0,0.9986149584487535,0.9865996649916248,0.9433962264150944,1.0,0.994026284348865,0.9707112970711297,0.9862637362637363,,,,0.9946428571428572,0.9982394366197183,0.9967741935483871,1.0,1.0,,0.8555240793201133,,0.9442896935933147,1.0,0.9675324675324676,1.0,0.9492753623188406,0.9846153846153847,0.9954545454545455,0.9731012658227848,0.838479809976247,1.0,0.9789473684210527,1.0
9,0.986737400530504,0.9925925925925926,1.0,0.7314487632508834,1.0,0.9929078014184397,0.986328125,0.9090909090909091,0.9951219512195122,0.9920318725099602,0.9696969696969697,0.9878163074039362,0.9836601307189542,,,0.9946808510638298,0.9915611814345991,0.994475138121547,,1.0,0.8461538461538461,0.9057750759878419,1.0,0.9507772020725389,1.0,0.9794520547945206,1.0,0.9292035398230089,0.9772727272727273,0.9953488372093023,0.9856230031948882,0.81859410430839,1.0,0.9716981132075472,0.9962264150943396
10,0.9894459102902374,0.9878048780487805,1.0,0.6914498141263941,0.9795918367346939,0.9984756097560976,0.9959266802443992,,0.990909090909091,0.9889807162534435,0.9558823529411765,0.9895734597156398,0.9925650557620818,1.0,,0.9921875,0.9946043165467626,0.9911347517730497,,0.9905660377358491,,0.9226361031518625,0.9574468085106383,0.9728915662650602,1.0,0.9795918367346939,1.0,0.9568965517241379,0.9795918367346939,1.0,0.9745762711864406,0.8143564356435643,,1.0,1.0
11,0.9948051948051948,0.9836065573770492,1.0,0.6652173913043479,1.0,0.998211091234347,0.989517819706499,0.9661016949152542,0.9888888888888889,0.9870967741935484,0.9726775956284153,0.990343347639485,0.9911111111111112,,0.975,0.9969788519637462,0.9939516129032258,0.9884488448844885,,1.0,0.8703703703703703,0.89419795221843,0.9726027397260274,0.9605263157894737,1.0,0.9913793103448276,1.0,0.9666666666666667,1.0,0.9949238578680203,0.9871323529411765,0.8254364089775561,0.9473684210526315,0.9647058823529412,1.0
12,0.9865951742627346,0.986159169550173,,0.6623931623931624,1.0,0.9965694682675815,0.9825708061002179,0.96875,0.9781420765027322,0.9908952959028832,0.9591836734693877,0.9883597883597883,,,0.9743589743589743,1.0,0.9946524064171123,0.9950083194675541,,1.0,1.0,0.8770491803278688,0.971830985915493,0.9411764705882353,0.9927007299270073,0.9925373134328358,1.0,0.90625,1.0,0.9936708860759493,0.9831528279181708,0.8186968838526912,0.9761904761904762,1.0,0.9959016393442623
13,0.9901960784313726,0.9788732394366197,,0.656140350877193,1.0,1.0,0.9875,0.9069767441860465,0.9786324786324786,0.9927797833935018,0.9653179190751445,0.9938271604938271,1.0,,,0.9935897435897436,0.9884259259259259,0.9911764705882353,,1.0,0.9361702127659575,0.8754325259515571,0.9692307692307692,0.9402985074626866,1.0,0.9929078014184397,1.0,0.9504132231404959,0.9765625,0.9941520467836257,0.9866939611054247,0.8355437665782494,,0.9871794871794872,1.0
14,0.9920948616600791,0.9880952380952381,,0.6833333333333333,0.96,0.9954614220877458,0.9911504424778761,,0.9853658536585366,0.9973368841544608,0.9709302325581395,0.9895833333333334,1.0,,,0.9945945945945946,0.9841584158415841,0.9866468842729971,,1.0,0.9666666666666667,0.8851351351351351,,0.9463087248322147,1.0,0.975,1.0,0.9716312056737588,0.991869918699187,0.9942196531791907,0.9803220035778175,0.8294930875576036,0.9777777777777777,0.9770114942528736,1.0
15,0.9957446808510638,0.9748283752860412,0.98,0.7046979865771812,1.0,0.9984615384615385,0.9929824561403509,1.0,1.0,0.9919816723940436,0.9644670050761421,0.9953314659197012,0.9928057553956835,,,0.9905660377358491,0.9983606557377049,0.9929478138222849,,0.991304347826087,0.9782608695652174,0.8950819672131147,,0.9463806970509383,0.9878048780487805,0.9815950920245399,1.0,0.9492753623188406,0.9915254237288136,0.975,0.9860426929392446,0.8554216867469879,1.0,1.0,1.0
16,0.9954954954954955,0.9831460674157303,1.0,0.6925675675675675,1.0,0.998468606431853,0.9929701230228472,,0.9904761904761905,0.9911949685534591,0.9601769911504425,0.9809119830328739,0.9964788732394366,,,0.997907949790795,0.9961315280464217,0.9957264957264957,1.0,1.0,0.8918918918918919,0.8729096989966555,0.9516129032258065,0.9378378378378378,1.0,0.9943820224719101,1.0,0.9640287769784173,0.9905660377358491,1.0,0.9897610921501706,0.7515923566878981,0.9210526315789473,0.9625,1.0
17,0.9956896551724138,0.9896373056994818,1.0,0.6761904761904762,1.0,0.9924471299093656,0.9961904761904762,,0.985981308411215,0.9865319865319865,0.964824120603015,0.9933949801849405,0.9922779922779923,,1.0,0.9916142557651991,1.0,1.0,,1.0,0.8846153846153846,0.9215686274509803,,0.9610778443113772,1.0,0.9781420765027322,1.0,0.9798657718120806,0.9827586206896551,1.0,0.9821731748726655,0.873972602739726,0.9722222222222222,0.9506172839506173,1.0
18,0.9876288659793815,0.9782016348773842,1.0,0.7024539877300614,1.0,0.9986244841815681,0.9896907216494846,0.9772727272727273,0.9957983193277311,0.9926578560939795,0.9740932642487047,0.9919447640966629,0.9965156794425087,,1.0,0.9918533604887984,0.9977924944812362,0.9985693848354793,,1.0,,0.8914956011730205,,0.9495268138801262,1.0,1.0,1.0,0.9568345323741008,1.0,0.9733333333333334,0.9804919423240034,,0.9166666666666666,0.9428571428571428,1.0
19,0.9951573849878934,0.9829683698296837,0.9705882352941176,0.6450617283950617,1.0,0.9969742813918305,0.9873217115689382,,0.985,0.9968354430379747,0.9540229885057471,0.9909297052154195,0.9863013698630136,,,0.9938650306748467,0.9847161572052402,0.9957983193277311,,0.9917355371900827,0.8333333333333334,0.8949044585987261,,0.9567901234567902,0.9775784753363229,0.9895287958115183,1.0,0.9111111111111111,0.9666666666666667,0.9926470588235294,0.9860205032618826,0.7519582245430809,0.9333333333333333,0.9342105263157895,1.0
20,0.9888392857142857,0.96875,1.0,0.6656346749226006,1.0,1.0,0.983739837398374,0.95,0.9808612440191388,0.9941348973607038,0.930379746835443,0.9789196310935442,0.996031746031746,,,0.9920477137176938,0.9832635983263598,0.9941520467836257,,0.9918032786885246,0.8703703703703703,0.8823529411764706,,0.9242424242424242,1.0,0.9904306220095693,1.0,0.9182389937106918,0.9629629629629629,0.9873417721518988,0.9801324503311258,0.7969924812030075,1.0,0.9655172413793104,1.0
21,0.9902200488997555,0.9896103896103896,1.0,0.7353951890034365,,1.0,0.9917355371900827,,0.9941860465116279,0.9968354430379747,0.94375,0.993234100135318,0.9952380952380953,,,0.9959100204498977,0.9912854030501089,0.9985754985754985,,0.9904761904761905,0.7916666666666666,0.8538961038961039,,0.9667673716012085,0.993421052631579,1.0,1.0,0.9274193548387096,0.9789473684210527,0.988950276243094,0.9762140733399405,0.8547854785478548,0.9791666666666666,0.9431818181818182,1.0
22,0.9926829268292683,0.9772727272727273,,0.7103448275862069,,0.9976744186046511,0.9873150105708245,0.9318181818181818,1.0,0.9957537154989384,0.9452054794520548,0.9915110356536503,,,,0.9953161592505855,0.9941520467836257,0.9953560371517027,,1.0,0.7894736842105263,0.875,0.9318181818181818,0.9555555555555556,0.984,0.9903381642512077,1.0,0.9186991869918699,1.0,,0.9808558558558559,0.7424242424242424,0.9629629629629629,0.9875,1.0
